Asinus,subClassOf,EquineAnimal
Zebra,subClassOf,EquineAnimal
Equidae,subClassOf,EquineAnimal
Mule,subClassOf,EquineAnimal
Donkey,subClassOf,EquineAnimal
GrevysZebra,subClassOf,EquineAnimal
WesternMastiffBat,subClassOf,Eumops
Horse-Gelding,subClassOf,Eunuch
PandaBear,subClassOf,Eutheria
CarnivoreOrder,subClassOf,Eutheria
Pig,subClassOf,Eutheria
HerdAnimal,subClassOf,Eutheria
Bat-Mammal,subClassOf,Eutheria
Ungulate,subClassOf,Eutheria
Ruminant,subClassOf,Eutheria
EquineAnimal,subClassOf,Eutheria
Primate,subClassOf,Eutheria
SeaMammal,subClassOf,Eutheria
Philodota,subClassOf,Eutheria
Euarchontoglires,subClassOf,Eutheria
Atlantogenata,subClassOf,Eutheria
Archonta,subClassOf,Eutheria
Badger,subClassOf,Eutheria
Euarchonta,subClassOf,Eutheria
Mole-Animal,subClassOf,Eutheria
WoollyMammoth,subClassOf,Eutheria
Epitheria,subClassOf,Eutheria
Glires,subClassOf,Eutheria
Ferae,subClassOf,Eutheria
Pegasoferae,subClassOf,Eutheria
Pachyderm,subClassOf,Eutheria
Afrotheria,subClassOf,Eutheria
Rodent,subClassOf,Eutheria
Edentata,subClassOf,Eutheria
TunisSheep,subClassOf,Fat-tailedSheep
AndeanMountainCat,subClassOf,Felidae
AsiaticWildcat,subClassOf,Felidae
BayCat,subClassOf,Felidae
CanadianLynx,subClassOf,Felidae
AfricanWildcat,subClassOf,Felidae
AfricanGoldenCat,subClassOf,Felidae
Lion,subClassOf,Felidae
AsianGoldenCat,subClassOf,Felidae
AsiaticCheetah,subClassOf,Felidae
Tiger,subClassOf,Felidae
Black-footedCat,subClassOf,Felidae
Bobcat,subClassOf,Felidae
ChineseMountainCat,subClassOf,Felidae
Cougar,subClassOf,Felidae
EurasianLynx,subClassOf,Felidae
FishingCat,subClassOf,Felidae
Felinae,subClassOf,Felidae
Flat-headedCat,subClassOf,Felidae
JaguarCat,subClassOf,Felidae
MarbledCat,subClassOf,Felidae
FelisChausKutas,subClassOf,Felidae
FelisGenus,subClassOf,Felidae
Catopuma,subClassOf,Felidae
IberianLynx,subClassOf,Felidae
FormosanCloudedLeopard,subClassOf,Felidae
JungleCat,subClassOf,Felidae
CorsicanWildcat,subClassOf,Felidae
KellasCat,subClassOf,Felidae
CretanWildcat,subClassOf,Felidae
Jaguarundi,subClassOf,Felidae
CapeServal,subClassOf,Felidae
Colocolo,subClassOf,Felidae
LeopardCat,subClassOf,Felidae
NorthAmericanCougar,subClassOf,Felidae
Ocelot,subClassOf,Felidae
CostaRicanCougar,subClassOf,Felidae
PampasCat,subClassOf,Felidae
DomesticCat,subClassOf,Felidae
SandCat,subClassOf,Felidae
Rusty-spottedCat,subClassOf,Felidae
SardinianLynx,subClassOf,Felidae
PantanalCat,subClassOf,Felidae
Filly,subClassOf,Female-Horse
Female-Horse,subClassOf,FemaleAnimal
Cow-FemaleHerdAnimal,subClassOf,FemaleAnimal
Doe,subClassOf,FemaleAnimal
Mare,subClassOf,FemaleAnimal
Hind,subClassOf,FemaleAnimal
Brumby,subClassOf,FeralHorse
KolaBay,subClassOf,Fjordhorse
Crab-eatingFox,subClassOf,Fox
ArcticFox,subClassOf,Fox
CapeFox,subClassOf,Fox
ArabianRedFox,subClassOf,Fox
Bat-earedFox,subClassOf,Fox
BengalFox,subClassOf,Fox
BlanfordsFox,subClassOf,Fox
EthiopianWolf,subClassOf,Fox
CozumelFox,subClassOf,Fox
FennecFox,subClassOf,Fox
GrayFox,subClassOf,Fox
DarwinsFox,subClassOf,Fox
Culpeo,subClassOf,Fox
Vulpes,subClassOf,Fox
KitFox,subClassOf,Fox
PaleFox,subClassOf,Fox
IslandFox,subClassOf,Fox
PampasFox,subClassOf,Fox
SwiftFox,subClassOf,Fox
TameSilverFox,subClassOf,Fox
HoaryFox,subClassOf,Fox
ManedWolf,subClassOf,Fox
CorsacFox,subClassOf,Fox
BigCrestedMastiffBat,subClassOf,FreeTailedBat
BlackBonnetedBat,subClassOf,FreeTailedBat
Eumops,subClassOf,FreeTailedBat
GallaghersFreeTailedBat,subClassOf,FreeTailedBat
MexicanFreeTailedBat,subClassOf,FreeTailedBat
NatalFreeTailedBat,subClassOf,FreeTailedBat
WroughtonsFreeTailedBat,subClassOf,FreeTailedBat
PetersWrinkleLippedBat,subClassOf,FreeTailedBat
BigFreeTailedBat,subClassOf,FreeTailedBat
SumatranMastiffBat,subClassOf,FreeTailedBat
BroadEaredBat,subClassOf,FreeTailedBat
MolossusGenus,subClassOf,FreeTailedBat
EuropeanFreeTailedBat,subClassOf,FreeTailedBat
IncanLittleMastiffBat,subClassOf,FreeTailedBat
LittleGoblinBat,subClassOf,FreeTailedBat
Cheiromeles,subClassOf,FreeTailedBat
AndersonsGerbil,subClassOf,Gerbil
Black-tuftedGerbil,subClassOf,Gerbil
Bushy-tailedHairy-footedGerbil,subClassOf,Gerbil
BuxtonsJird,subClassOf,Gerbil
CapeGerbil,subClassOf,Gerbil
BurtonsGerbil,subClassOf,Gerbil
CapeShort-EaredGerbil,subClassOf,Gerbil
BrockmansGerbil,subClassOf,Gerbil
ArabianJird,subClassOf,Gerbil
Black-tailedGerbil,subClassOf,Gerbil
AgagGerbil,subClassOf,Gerbil
Ammodile,subClassOf,Gerbil
BoehmsGerbil,subClassOf,Gerbil
BushveldGerbil,subClassOf,Gerbil
BottasGerbil,subClassOf,Gerbil
Bushy-tailedJird,subClassOf,Gerbil
HighveldGerbil,subClassOf,Gerbil
