kbpedia_id,s,p,o,
http://kbpedia.org/kko/rc/Abdopus,Abdopus,owl:equivalentClass,http://www.wikidata.org/entity/Q4665132,Q4665132
http://kbpedia.org/kko/rc/AbducensNerve,AbducensNerve,owl:equivalentClass,http://www.wikidata.org/entity/Q318773,Q318773
http://kbpedia.org/kko/rc/AbductiveInferenceProcess,AbductiveInferenceProcess,owl:equivalentClass,http://www.wikidata.org/entity/Q308495,Q308495
http://kbpedia.org/kko/rc/AbductorDigitiMinimi,AbductorDigitiMinimi,owl:equivalentClass,http://www.wikidata.org/entity/Q1089155,Q1089155
http://kbpedia.org/kko/rc/AbductorPollicisBrevis,AbductorPollicisBrevis,owl:equivalentClass,http://www.wikidata.org/entity/Q337824,Q337824
http://kbpedia.org/kko/rc/AbductorPollicisLongus,AbductorPollicisLongus,owl:equivalentClass,http://www.wikidata.org/entity/Q915948,Q915948
http://kbpedia.org/kko/rc/AbelianGroupTheory,AbelianGroupTheory,owl:equivalentClass,http://www.wikidata.org/entity/Q8218308,Q8218308
http://kbpedia.org/kko/rc/AbelsonMurineLeukemiaVirus,AbelsonMurineLeukemiaVirus,owl:equivalentClass,http://www.wikidata.org/entity/Q4666726,Q4666726
http://kbpedia.org/kko/rc/AberdeenProvingGround,AberdeenProvingGround,owl:equivalentClass,http://www.wikidata.org/entity/Q319506,Q319506
http://kbpedia.org/kko/rc/Abhorrence,Abhorrence,owl:equivalentClass,http://www.wikidata.org/entity/Q320685,Q320685
http://kbpedia.org/kko/rc/AbigailVanBuren,AbigailVanBuren,owl:equivalentClass,http://www.wikidata.org/entity/Q3272243,Q3272243
http://kbpedia.org/kko/rc/Abiu,Abiu,owl:equivalentClass,http://www.wikidata.org/entity/Q1650768,Q1650768
http://kbpedia.org/kko/rc/Abkhazia,Abkhazia,owl:equivalentClass,http://www.wikidata.org/entity/Q23334,Q23334
http://kbpedia.org/kko/rc/AbkhazianPeople,AbkhazianPeople,owl:equivalentClass,http://www.wikidata.org/entity/Q6528199,Q6528199
http://kbpedia.org/kko/rc/AbkhazLanguage,AbkhazLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q5111,Q5111
http://kbpedia.org/kko/rc/Ablation,Ablation,owl:equivalentClass,http://www.wikidata.org/entity/Q322177,Q322177
http://kbpedia.org/kko/rc/AbleBodiedSeaman,AbleBodiedSeaman,owl:equivalentClass,http://www.wikidata.org/entity/Q10989378,Q10989378
http://kbpedia.org/kko/rc/AbnormalBehaviourInAnimals,AbnormalBehaviourInAnimals,owl:equivalentClass,http://www.wikidata.org/entity/Q15142472,Q15142472
http://kbpedia.org/kko/rc/AbnormalRespiration,AbnormalRespiration,owl:equivalentClass,http://www.wikidata.org/entity/Q2056816,Q2056816
http://kbpedia.org/kko/rc/AbnormalSystemCondition,AbnormalSystemCondition,owl:equivalentClass,http://www.wikidata.org/entity/Q4668180,Q4668180
http://kbpedia.org/kko/rc/AboBat,AboBat,owl:equivalentClass,http://www.wikidata.org/entity/Q1830422,Q1830422
http://kbpedia.org/kko/rc/Abolitionism,Abolitionism,owl:equivalentClass,http://www.wikidata.org/entity/Q169390,Q169390
http://kbpedia.org/kko/rc/AbolitionismByCountry,AbolitionismByCountry,owl:equivalentClass,http://www.wikidata.org/entity/Q8218504,Q8218504
http://kbpedia.org/kko/rc/Abolitionist,Abolitionist,owl:equivalentClass,http://www.wikidata.org/entity/Q18510179,Q18510179
http://kbpedia.org/kko/rc/AbolitionistMovement,AbolitionistMovement,owl:equivalentClass,http://www.wikidata.org/entity/Q8218521,Q8218521
http://kbpedia.org/kko/rc/AbominableSnowman,AbominableSnowman,owl:equivalentClass,http://www.wikidata.org/entity/Q129628,Q129628
http://kbpedia.org/kko/rc/AboriginalTitle,AboriginalTitle,owl:equivalentClass,http://www.wikidata.org/entity/Q4668392,Q4668392
http://kbpedia.org/kko/rc/AboriginesInTasmania,AboriginesInTasmania,owl:equivalentClass,http://www.wikidata.org/entity/Q8218598,Q8218598
http://kbpedia.org/kko/rc/Abortifacient,Abortifacient,owl:equivalentClass,http://www.wikidata.org/entity/Q323047,Q323047
http://kbpedia.org/kko/rc/AbortionDebate,AbortionDebate,owl:equivalentClass,http://www.wikidata.org/entity/Q2549098,Q2549098
http://kbpedia.org/kko/rc/AbortionProvider,AbortionProvider,owl:equivalentClass,http://www.wikidata.org/entity/Q8218641,Q8218641
http://kbpedia.org/kko/rc/AboutPage,AboutPage,owl:equivalentClass,http://www.wikidata.org/entity/Q137827518,Q137827518
http://kbpedia.org/kko/rc/AboveGround,AboveGround,owl:equivalentClass,http://www.wikidata.org/entity/Q11424025,Q11424025
http://kbpedia.org/kko/rc/AbqaiqOilField,AbqaiqOilField,owl:equivalentClass,http://www.wikidata.org/entity/Q16001431,Q16001431
http://kbpedia.org/kko/rc/AbrahamLincoln,AbrahamLincoln,owl:equivalentClass,http://www.wikidata.org/entity/Q91,Q91
http://kbpedia.org/kko/rc/Abralia,Abralia,owl:equivalentClass,http://www.wikidata.org/entity/Q3203049,Q3203049
http://kbpedia.org/kko/rc/Abrasive,Abrasive,owl:equivalentClass,http://www.wikidata.org/entity/Q372301,Q372301
http://kbpedia.org/kko/rc/AbrasiveBlasting,AbrasiveBlasting,owl:equivalentClass,http://www.wikidata.org/entity/Q917273,Q917273
http://kbpedia.org/kko/rc/AbrasiveWheel,AbrasiveWheel,owl:equivalentClass,http://www.wikidata.org/entity/Q1931980,Q1931980
http://kbpedia.org/kko/rc/AbrinToxin,AbrinToxin,owl:equivalentClass,http://www.wikidata.org/entity/Q331451,Q331451
http://kbpedia.org/kko/rc/AbscisicAcid,AbscisicAcid,owl:equivalentClass,http://www.wikidata.org/entity/Q332211,Q332211
http://kbpedia.org/kko/rc/Absinthe,Absinthe,owl:equivalentClass,http://www.wikidata.org/entity/Q170210,Q170210
http://kbpedia.org/kko/rc/AbsoluteMonarchy,AbsoluteMonarchy,owl:equivalentClass,http://www.wikidata.org/entity/Q184558,Q184558
http://kbpedia.org/kko/rc/AbsoluteZero,AbsoluteZero,owl:equivalentClass,http://www.wikidata.org/entity/Q81182,Q81182
http://kbpedia.org/kko/rc/AbsolutVodka,AbsolutVodka,owl:equivalentClass,http://www.wikidata.org/entity/Q332378,Q332378
http://kbpedia.org/kko/rc/AbsorbableGelatinSponge,AbsorbableGelatinSponge,owl:equivalentClass,http://www.wikidata.org/entity/Q4669882,Q4669882
http://kbpedia.org/kko/rc/Absorbency,Absorbency,owl:equivalentClass,http://www.wikidata.org/entity/Q332828,Q332828
http://kbpedia.org/kko/rc/Absorbent,Absorbent,owl:equivalentClass,http://www.wikidata.org/entity/Q27891524,Q27891524
http://kbpedia.org/kko/rc/AbsorptionEvent,AbsorptionEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q905921,Q905921
http://kbpedia.org/kko/rc/ABSResin,ABSResin,owl:equivalentClass,http://www.wikidata.org/entity/Q143496,Q143496
http://kbpedia.org/kko/rc/Abstinence,Abstinence,owl:equivalentClass,http://www.wikidata.org/entity/Q210978,Q210978
http://kbpedia.org/kko/rc/Abstract,Abstract,owl:equivalentClass,http://www.wikidata.org/entity/Q333291,Q333291
http://kbpedia.org/kko/rc/AbstractAlgebra,AbstractAlgebra,owl:equivalentClass,http://www.wikidata.org/entity/Q159943,Q159943
http://kbpedia.org/kko/rc/AbstractInformationStructure,AbstractInformationStructure,owl:equivalentClass,http://www.wikidata.org/entity/Q827335,Q827335
http://kbpedia.org/kko/rc/AbstractManagementSoftware,AbstractManagementSoftware,owl:equivalentClass,http://www.wikidata.org/entity/Q25341016,Q25341016
http://kbpedia.org/kko/rc/AbstractObjectTheory,AbstractObjectTheory,owl:equivalentClass,http://www.wikidata.org/entity/Q16000046,Q16000046
http://kbpedia.org/kko/rc/AbstractProgrammingLanguage,AbstractProgrammingLanguage,owl:equivalentClass,http://www.wikidata.org/entity/Q224055,Q224055
http://kbpedia.org/kko/rc/AbstractStructure,AbstractStructure,owl:equivalentClass,http://www.wikidata.org/entity/Q4833865,Q4833865
http://kbpedia.org/kko/rc/AbuDhabi,AbuDhabi,owl:equivalentClass,http://www.wikidata.org/entity/Q1519,Q1519
http://kbpedia.org/kko/rc/Abuse,Abuse,owl:equivalentClass,http://www.wikidata.org/entity/Q600571,Q600571
http://kbpedia.org/kko/rc/AbutilonEremitopetalum,AbutilonEremitopetalum,owl:equivalentClass,http://www.wikidata.org/entity/Q1215674,Q1215674
http://kbpedia.org/kko/rc/AbutilonSandwicense,AbutilonSandwicense,owl:equivalentClass,http://www.wikidata.org/entity/Q4670702,Q4670702
http://kbpedia.org/kko/rc/AbyssalPlain,AbyssalPlain,owl:equivalentClass,http://www.wikidata.org/entity/Q570554,Q570554
http://kbpedia.org/kko/rc/AbyssinianWoodpecker,AbyssinianWoodpecker,owl:equivalentClass,http://www.wikidata.org/entity/Q971542,Q971542
http://kbpedia.org/kko/rc/ACAcecaCar,ACAcecaCar,owl:equivalentClass,http://www.wikidata.org/entity/Q2352975,Q2352975
http://kbpedia.org/kko/rc/Acacia,Acacia,owl:equivalentClass,http://www.wikidata.org/entity/Q81666,Q81666
http://kbpedia.org/kko/rc/Academia,Academia,owl:equivalentClass,http://www.wikidata.org/entity/Q1211427,Q1211427
http://kbpedia.org/kko/rc/AcademicBookReport,AcademicBookReport,owl:equivalentClass,http://www.wikidata.org/entity/Q16844469,Q16844469
http://kbpedia.org/kko/rc/AcademicDepartment,AcademicDepartment,owl:equivalentClass,http://www.wikidata.org/entity/Q2467461,Q2467461
http://kbpedia.org/kko/rc/AcademicDressByInstitution,AcademicDressByInstitution,owl:equivalentClass,http://www.wikidata.org/entity/Q13243133,Q13243133
http://kbpedia.org/kko/rc/AcademicEssay,AcademicEssay,owl:equivalentClass,http://www.wikidata.org/entity/Q35760,Q35760
http://kbpedia.org/kko/rc/AcademicGenealogies,AcademicGenealogies,owl:equivalentClass,http://www.wikidata.org/entity/Q7019045,Q7019045
http://kbpedia.org/kko/rc/AcademicGown,AcademicGown,owl:equivalentClass,http://www.wikidata.org/entity/Q1349227,Q1349227
http://kbpedia.org/kko/rc/AcademicInstitution,AcademicInstitution,owl:equivalentClass,http://www.wikidata.org/entity/Q4671277,Q4671277
http://kbpedia.org/kko/rc/AcademicJournal,AcademicJournal,owl:equivalentClass,http://www.wikidata.org/entity/Q21834496,Q21834496
http://kbpedia.org/kko/rc/AcademicOrganization,AcademicOrganization,owl:equivalentClass,http://www.wikidata.org/entity/Q4671277,Q4671277
http://kbpedia.org/kko/rc/AcademicProfessional,AcademicProfessional,owl:equivalentClass,http://www.wikidata.org/entity/Q5428874,Q5428874
http://kbpedia.org/kko/rc/AcademicQuarter,AcademicQuarter,owl:equivalentClass,http://www.wikidata.org/entity/Q414795,Q414795
http://kbpedia.org/kko/rc/AcademicsAndWritersOnBullying,AcademicsAndWritersOnBullying,owl:equivalentClass,http://www.wikidata.org/entity/Q8218908,Q8218908
http://kbpedia.org/kko/rc/AcademicsAndWritersOnNarcissism,AcademicsAndWritersOnNarcissism,owl:equivalentClass,http://www.wikidata.org/entity/Q8218909,Q8218909
http://kbpedia.org/kko/rc/AcademicSemester,AcademicSemester,owl:equivalentClass,http://www.wikidata.org/entity/Q2269240,Q2269240
http://kbpedia.org/kko/rc/AcademicStudiesOfRitualAndMagic,AcademicStudiesOfRitualAndMagic,owl:equivalentClass,http://www.wikidata.org/entity/Q8218898,Q8218898
http://kbpedia.org/kko/rc/AcademicStudiesOfShamanism,AcademicStudiesOfShamanism,owl:equivalentClass,http://www.wikidata.org/entity/Q8218901,Q8218901
http://kbpedia.org/kko/rc/AcademicStyleGuide,AcademicStyleGuide,owl:equivalentClass,http://www.wikidata.org/entity/Q8218900,Q8218900
http://kbpedia.org/kko/rc/AcademicTerm,AcademicTerm,owl:equivalentClass,http://www.wikidata.org/entity/Q2269240,Q2269240
http://kbpedia.org/kko/rc/AcademicTesting,AcademicTesting,owl:equivalentClass,http://www.wikidata.org/entity/Q27318,Q27318
http://kbpedia.org/kko/rc/AcademicTrimester,AcademicTrimester,owl:equivalentClass,http://www.wikidata.org/entity/Q1397942,Q1397942
http://kbpedia.org/kko/rc/AcademicYear,AcademicYear,owl:equivalentClass,http://www.wikidata.org/entity/Q915466,Q915466
http://kbpedia.org/kko/rc/Academy,Academy,owl:equivalentClass,http://www.wikidata.org/entity/Q162633,Q162633
http://kbpedia.org/kko/rc/AcademyAward,AcademyAward,owl:equivalentClass,http://www.wikidata.org/entity/Q19020,Q19020
http://kbpedia.org/kko/rc/AcademyAwardCategory,AcademyAwardCategory,owl:equivalentClass,http://www.wikidata.org/entity/Q19020,Q19020
http://kbpedia.org/kko/rc/AcademyAwardsCeremony,AcademyAwardsCeremony,owl:equivalentClass,http://www.wikidata.org/entity/Q16913666,Q16913666
http://kbpedia.org/kko/rc/AcademyAwardsLists,AcademyAwardsLists,owl:equivalentClass,http://www.wikidata.org/entity/Q8219354,Q8219354
http://kbpedia.org/kko/rc/AcademyAwardWinner,AcademyAwardWinner,owl:equivalentClass,http://www.wikidata.org/entity/Q6468204,Q6468204
http://kbpedia.org/kko/rc/AcademyMuseumOfMotionPictures,AcademyMuseumOfMotionPictures,owl:equivalentClass,http://www.wikidata.org/entity/Q6941059,Q6941059
http://kbpedia.org/kko/rc/AcademyOfMotionPictureArtsAndSciences,AcademyOfMotionPictureArtsAndSciences,owl:equivalentClass,http://www.wikidata.org/entity/Q212329,Q212329
http://kbpedia.org/kko/rc/AcadiaNationalPark,AcadiaNationalPark,owl:equivalentClass,http://www.wikidata.org/entity/Q337396,Q337396
http://kbpedia.org/kko/rc/Acalyptratae,Acalyptratae,owl:equivalentClass,http://www.wikidata.org/entity/Q637961,Q637961
http://kbpedia.org/kko/rc/Acanthite,Acanthite,owl:equivalentClass,http://www.wikidata.org/entity/Q413498,Q413498
http://kbpedia.org/kko/rc/AcanthobrahmaeaEuropaea,AcanthobrahmaeaEuropaea,owl:equivalentClass,http://www.wikidata.org/entity/Q201108,Q201108
http://kbpedia.org/kko/rc/Acanthocalycium,Acanthocalycium,owl:equivalentClass,http://www.wikidata.org/entity/Q133858,Q133858
http://kbpedia.org/kko/rc/Acanthocercus,Acanthocercus,owl:equivalentClass,http://www.wikidata.org/entity/Q1755094,Q1755094
http://kbpedia.org/kko/rc/Acanthocereus,Acanthocereus,owl:equivalentClass,http://www.wikidata.org/entity/Q133872,Q133872
http://kbpedia.org/kko/rc/AcanthocheilonemaViteae,AcanthocheilonemaViteae,owl:equivalentClass,http://www.wikidata.org/entity/Q4671900,Q4671900
http://kbpedia.org/kko/rc/Acanthodactylus,Acanthodactylus,owl:equivalentClass,http://www.wikidata.org/entity/Q481678,Q481678
http://kbpedia.org/kko/rc/Acanthomintha,Acanthomintha,owl:equivalentClass,http://www.wikidata.org/entity/Q3241912,Q3241912
http://kbpedia.org/kko/rc/AcanthominthaDuttonii,AcanthominthaDuttonii,owl:equivalentClass,http://www.wikidata.org/entity/Q4671981,Q4671981
http://kbpedia.org/kko/rc/Acanthopelminae,Acanthopelminae,owl:equivalentClass,http://www.wikidata.org/entity/Q481681,Q481681
http://kbpedia.org/kko/rc/Acanthophoenix,Acanthophoenix,owl:equivalentClass,http://www.wikidata.org/entity/Q968747,Q968747
http://kbpedia.org/kko/rc/Acanthopteroctetidae,Acanthopteroctetidae,owl:equivalentClass,http://www.wikidata.org/entity/Q133135,Q133135
http://kbpedia.org/kko/rc/Acanthostachys,Acanthostachys,owl:equivalentClass,http://www.wikidata.org/entity/Q138431,Q138431
http://kbpedia.org/kko/rc/ACappella,ACappella,owl:equivalentClass,http://www.wikidata.org/entity/Q185298,Q185298
http://kbpedia.org/kko/rc/Acarina,Acarina,owl:equivalentClass,http://www.wikidata.org/entity/Q19137,Q19137
http://kbpedia.org/kko/rc/Acartophthalmidae,Acartophthalmidae,owl:equivalentClass,http://www.wikidata.org/entity/Q5324446,Q5324446
http://kbpedia.org/kko/rc/Accelerating,Accelerating,owl:equivalentClass,http://www.wikidata.org/entity/Q338713,Q338713
http://kbpedia.org/kko/rc/Acceleration,Acceleration,owl:equivalentClass,http://www.wikidata.org/entity/Q11376,Q11376
http://kbpedia.org/kko/rc/AccelerationClause,AccelerationClause,owl:equivalentClass,http://www.wikidata.org/entity/Q16824652,Q16824652
http://kbpedia.org/kko/rc/AcceleratorMassSpectrometry,AcceleratorMassSpectrometry,owl:equivalentClass,http://www.wikidata.org/entity/Q530255,Q530255
http://kbpedia.org/kko/rc/Accelerometer,Accelerometer,owl:equivalentClass,http://www.wikidata.org/entity/Q192940,Q192940
http://kbpedia.org/kko/rc/Accepted,Accepted,owl:equivalentClass,http://www.wikidata.org/entity/Q1519049,Q1519049
http://kbpedia.org/kko/rc/Accessibility,Accessibility,owl:equivalentClass,http://www.wikidata.org/entity/Q555097,Q555097
http://kbpedia.org/kko/rc/AccessibleInformation,AccessibleInformation,owl:equivalentClass,http://www.wikidata.org/entity/Q8219501,Q8219501
http://kbpedia.org/kko/rc/AccessoryFruit,AccessoryFruit,owl:equivalentClass,http://www.wikidata.org/entity/Q147545,Q147545
http://kbpedia.org/kko/rc/AccessoryHemiAzygosVein,AccessoryHemiAzygosVein,owl:equivalentClass,http://www.wikidata.org/entity/Q4672537,Q4672537
http://kbpedia.org/kko/rc/AccessoryMuscle,AccessoryMuscle,owl:equivalentClass,http://www.wikidata.org/entity/Q16978798,Q16978798
http://kbpedia.org/kko/rc/AccessoryNerve,AccessoryNerve,owl:equivalentClass,http://www.wikidata.org/entity/Q271987,Q271987
http://kbpedia.org/kko/rc/Accident,Accident,owl:equivalentClass,http://www.wikidata.org/entity/Q171558,Q171558
http://kbpedia.org/kko/rc/AccidentInvolvingDouglasC47Skytrain,AccidentInvolvingDouglasC47Skytrain,owl:equivalentClass,http://www.wikidata.org/entity/Q8219804,Q8219804
http://kbpedia.org/kko/rc/AccidentInvolvingEurostar,AccidentInvolvingEurostar,owl:equivalentClass,http://www.wikidata.org/entity/Q24999648,Q24999648
http://kbpedia.org/kko/rc/AccidentInvolvingMilitaryAircraft,AccidentInvolvingMilitaryAircraft,owl:equivalentClass,http://www.wikidata.org/entity/Q8219745,Q8219745
http://kbpedia.org/kko/rc/AccidentInvolvingRoyalAirForceAircraft,AccidentInvolvingRoyalAirForceAircraft,owl:equivalentClass,http://www.wikidata.org/entity/Q8219740,Q8219740
http://kbpedia.org/kko/rc/AccidentInvolvingTheAirbusA320,AccidentInvolvingTheAirbusA320,owl:equivalentClass,http://www.wikidata.org/entity/Q8893820,Q8893820
http://kbpedia.org/kko/rc/AccidentInvolvingTheAirbusA321,AccidentInvolvingTheAirbusA321,owl:equivalentClass,http://www.wikidata.org/entity/Q8219750,Q8219750
http://kbpedia.org/kko/rc/AccidentInvolvingTheAirbusA380,AccidentInvolvingTheAirbusA380,owl:equivalentClass,http://www.wikidata.org/entity/Q8219756,Q8219756
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing727,AccidentInvolvingTheBoeing727,owl:equivalentClass,http://www.wikidata.org/entity/Q7583969,Q7583969
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing747,AccidentInvolvingTheBoeing747,owl:equivalentClass,http://www.wikidata.org/entity/Q6995730,Q6995730
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing757,AccidentInvolvingTheBoeing757,owl:equivalentClass,http://www.wikidata.org/entity/Q6177224,Q6177224
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing767,AccidentInvolvingTheBoeing767,owl:equivalentClass,http://www.wikidata.org/entity/Q7583970,Q7583970
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing777,AccidentInvolvingTheBoeing777,owl:equivalentClass,http://www.wikidata.org/entity/Q8219787,Q8219787
http://kbpedia.org/kko/rc/AccidentInvolvingTheBoeing787,AccidentInvolvingTheBoeing787,owl:equivalentClass,http://www.wikidata.org/entity/Q9523147,Q9523147
http://kbpedia.org/kko/rc/AccidentInvolvingTheDouglasDC3,AccidentInvolvingTheDouglasDC3,owl:equivalentClass,http://www.wikidata.org/entity/Q8219808,Q8219808
http://kbpedia.org/kko/rc/Accipiter,Accipiter,owl:equivalentClass,http://www.wikidata.org/entity/Q188737,Q188737
http://kbpedia.org/kko/rc/Accipitrinae,Accipitrinae,owl:equivalentClass,http://www.wikidata.org/entity/Q940115,Q940115
http://kbpedia.org/kko/rc/Accordion,Accordion,owl:equivalentClass,http://www.wikidata.org/entity/Q79838,Q79838
http://kbpedia.org/kko/rc/Accordionist,Accordionist,owl:equivalentClass,http://www.wikidata.org/entity/Q1863064,Q1863064
http://kbpedia.org/kko/rc/Accountant,Accountant,owl:equivalentClass,http://www.wikidata.org/entity/Q326653,Q326653
http://kbpedia.org/kko/rc/AccountInactive,AccountInactive,owl:equivalentClass,http://www.wikidata.org/entity/Q11381163,Q11381163
http://kbpedia.org/kko/rc/Accounting,Accounting,owl:equivalentClass,http://www.wikidata.org/entity/Q4116214,Q4116214
http://kbpedia.org/kko/rc/AccountingClerk,AccountingClerk,owl:equivalentClass,http://www.wikidata.org/entity/Q56224063,Q56224063
http://kbpedia.org/kko/rc/AccountingFirm,AccountingFirm,owl:equivalentClass,http://www.wikidata.org/entity/Q8219927,Q8219927
http://kbpedia.org/kko/rc/AccountingProgram,AccountingProgram,owl:equivalentClass,http://www.wikidata.org/entity/Q974828,Q974828
http://kbpedia.org/kko/rc/AccountingScandal,AccountingScandal,owl:equivalentClass,http://www.wikidata.org/entity/Q4215744,Q4215744
http://kbpedia.org/kko/rc/AccountingService,AccountingService,owl:equivalentClass,http://www.wikidata.org/entity/Q4116214,Q4116214
http://kbpedia.org/kko/rc/AccountingSoftwareForLinux,AccountingSoftwareForLinux,owl:equivalentClass,http://www.wikidata.org/entity/Q16777750,Q16777750
http://kbpedia.org/kko/rc/AccountManager,AccountManager,owl:equivalentClass,http://www.wikidata.org/entity/Q339475,Q339475
http://kbpedia.org/kko/rc/Accreditation,Accreditation,owl:equivalentClass,http://www.wikidata.org/entity/Q705899,Q705899
http://kbpedia.org/kko/rc/AccreditationEvent,AccreditationEvent,owl:equivalentClass,http://www.wikidata.org/entity/Q419911,Q419911
http://kbpedia.org/kko/rc/AccruingInterest,AccruingInterest,owl:equivalentClass,http://www.wikidata.org/entity/Q1751305,Q1751305
http://kbpedia.org/kko/rc/Accuracy,Accuracy,owl:equivalentClass,http://www.wikidata.org/entity/Q272035,Q272035
http://kbpedia.org/kko/rc/Accusing,Accusing,owl:equivalentClass,http://www.wikidata.org/entity/Q19357312,Q19357312
http://kbpedia.org/kko/rc/Acebrochol,Acebrochol,owl:equivalentClass,http://www.wikidata.org/entity/Q4673050,Q4673050
http://kbpedia.org/kko/rc/Acebutolol,Acebutolol,owl:equivalentClass,http://www.wikidata.org/entity/Q418857,Q418857
http://kbpedia.org/kko/rc/Aceh,Aceh,owl:equivalentClass,http://www.wikidata.org/entity/Q1823,Q1823
http://kbpedia.org/kko/rc/ACEInhibitor,ACEInhibitor,owl:equivalentClass,http://www.wikidata.org/entity/Q288280,Q288280
http://kbpedia.org/kko/rc/AceramarcaGracileOpossum,AceramarcaGracileOpossum,owl:equivalentClass,http://www.wikidata.org/entity/Q194247,Q194247
http://kbpedia.org/kko/rc/AcerComputer,AcerComputer,owl:equivalentClass,http://www.wikidata.org/entity/Q481778,Q481778
http://kbpedia.org/kko/rc/Acetabulum,Acetabulum,owl:equivalentClass,http://www.wikidata.org/entity/Q1130461,Q1130461
http://kbpedia.org/kko/rc/Acetamide,Acetamide,owl:equivalentClass,http://www.wikidata.org/entity/Q421721,Q421721
http://kbpedia.org/kko/rc/Acetaminophen,Acetaminophen,owl:equivalentClass,http://www.wikidata.org/entity/Q57055,Q57055
http://kbpedia.org/kko/rc/Acetate,Acetate,owl:equivalentClass,http://www.wikidata.org/entity/Q212527,Q212527
http://kbpedia.org/kko/rc/AcetateIon,AcetateIon,owl:equivalentClass,http://www.wikidata.org/entity/Q9154808,Q9154808
http://kbpedia.org/kko/rc/AceticAcid,AceticAcid,owl:equivalentClass,http://www.wikidata.org/entity/Q47512,Q47512
http://kbpedia.org/kko/rc/AceticAnhydride,AceticAnhydride,owl:equivalentClass,http://www.wikidata.org/entity/Q407775,Q407775
http://kbpedia.org/kko/rc/Acetivibrio,Acetivibrio,owl:equivalentClass,http://www.wikidata.org/entity/Q3604283,Q3604283
http://kbpedia.org/kko/rc/Acetone,Acetone,owl:equivalentClass,http://www.wikidata.org/entity/Q49546,Q49546
http://kbpedia.org/kko/rc/AcetoneCyanohydrin,AcetoneCyanohydrin,owl:equivalentClass,http://www.wikidata.org/entity/Q222936,Q222936
http://kbpedia.org/kko/rc/AcetylChloride,AcetylChloride,owl:equivalentClass,http://www.wikidata.org/entity/Q408038,Q408038
http://kbpedia.org/kko/rc/Acetylcholine,Acetylcholine,owl:equivalentClass,http://www.wikidata.org/entity/Q180623,Q180623
http://kbpedia.org/kko/rc/Acetylcholinesterase,Acetylcholinesterase,owl:equivalentClass,http://www.wikidata.org/entity/Q407983,Q407983
http://kbpedia.org/kko/rc/AcetylCoenzymeA,AcetylCoenzymeA,owl:equivalentClass,http://www.wikidata.org/entity/Q715317,Q715317
http://kbpedia.org/kko/rc/Acetyldihydrocodeine,Acetyldihydrocodeine,owl:equivalentClass,http://www.wikidata.org/entity/Q4673302,Q4673302
http://kbpedia.org/kko/rc/Acetylene,Acetylene,owl:equivalentClass,http://www.wikidata.org/entity/Q133145,Q133145
http://kbpedia.org/kko/rc/ACFRiverBasin,ACFRiverBasin,owl:equivalentClass,http://www.wikidata.org/entity/Q4650650,Q4650650
http://kbpedia.org/kko/rc/Achaea,Achaea,owl:equivalentClass,http://www.wikidata.org/entity/Q2495811,Q2495811
http://kbpedia.org/kko/rc/AchaemenidArchitecture,AchaemenidArchitecture,owl:equivalentClass,http://www.wikidata.org/entity/Q4673399,Q4673399
http://kbpedia.org/kko/rc/AchaemenidEgypt,AchaemenidEgypt,owl:equivalentClass,http://www.wikidata.org/entity/Q926624,Q926624
http://kbpedia.org/kko/rc/AchaemenidSatrapsOfIonia,AchaemenidSatrapsOfIonia,owl:equivalentClass,http://www.wikidata.org/entity/Q15957468,Q15957468
http://kbpedia.org/kko/rc/Acharagma,Acharagma,owl:equivalentClass,http://www.wikidata.org/entity/Q137923,Q137923
http://kbpedia.org/kko/rc/AchariaApicalis,AchariaApicalis,owl:equivalentClass,http://www.wikidata.org/entity/Q4673506,Q4673506
http://kbpedia.org/kko/rc/AchariaButterfly,AchariaButterfly,owl:equivalentClass,http://www.wikidata.org/entity/Q4673501,Q4673501
http://kbpedia.org/kko/rc/AchievementTest,AchievementTest,owl:equivalentClass,http://www.wikidata.org/entity/Q6165531,Q6165531
http://kbpedia.org/kko/rc/AchievingNirvana,AchievingNirvana,owl:equivalentClass,http://www.wikidata.org/entity/Q42927,Q42927
http://kbpedia.org/kko/rc/AchillesTendon,AchillesTendon,owl:equivalentClass,http://www.wikidata.org/entity/Q223172,Q223172
http://kbpedia.org/kko/rc/AchlaenaPoaceae,AchlaenaPoaceae,owl:equivalentClass,http://www.wikidata.org/entity/Q2520083,Q2520083
http://kbpedia.org/kko/rc/AchlysiellaWilliamsi,AchlysiellaWilliamsi,owl:equivalentClass,http://www.wikidata.org/entity/Q4673825,Q4673825
http://kbpedia.org/kko/rc/Achnatherum,Achnatherum,owl:equivalentClass,http://www.wikidata.org/entity/Q2414084,Q2414084
http://kbpedia.org/kko/rc/AchnatherumCoronatum,AchnatherumCoronatum,owl:equivalentClass,http://www.wikidata.org/entity/Q4673847,Q4673847
http://kbpedia.org/kko/rc/AchnatherumRobustum,AchnatherumRobustum,owl:equivalentClass,http://www.wikidata.org/entity/Q4673860,Q4673860
